Date,Symbol,Marketcapname,Sector
01-04-2024,GMBREW,Smallcap,FMCG
25-08-2020,SHANTIGEAR,Smallcap,Industrials
27-04-2021,JINDALSAW,Midcap,Industrials
23-10-2019,CUPID,Largecap,FMCG
11-07-2022,NOCIL,Smallcap,Chemicals
30-03-2022,HOMEFIRST,Midcap,Financials
10-12-2025,HINDZINC,Largecap,Metals & Mining
20-04-2021,LINCOLN,Smallcap,Healthcare
27-12-2024,ABBOTINDIA,Largecap,Healthcare
23-06-2025,HINDALCO,Largecap,Metals & Mining
27-03-2019,AIAENG,Largecap,Industrials
14-06-2024,RELIGARE,Midcap,Financials
12-05-2025,VENUSREM,Smallcap,Healthcare
19-08-2025,GOKULAGRO,Midcap,FMCG
28-09-2020,GODREJCP,Largecap,FMCG
22-04-2024,SUMMITSEC,Smallcap,Financials
12-05-2025,INOXINDIA,Midcap,Industrials
04-08-2026,CASTROLIND,Midcap,Chemicals
27-06-2024,FSL,Midcap,I.T
29-10-2025,GPPL,Midcap,Transportation
06-04-2023,PRECWIRE,Midcap,Metals & Mining
19-01-2023,BHARATWIRE,Smallcap,Metals & Mining
01-04-2021,LTFOODS,Midcap,FMCG
03-10-2025,PNGJL,Midcap,Consumer Discretionary
28-01-2022,NAVA,Midcap,Miscellaneous
27-09-2021,IDBI,Largecap,Bank
04-08-2020,MAITHANALL,Smallcap,Metals & Mining
01-11-2022,HUDCO,Largecap,Financials
30-09-2021,TFCILTD,Smallcap,Financials
04-12-2020,STARCEMENT,Midcap,Building Materials
11-11-2020,AUROPHARMA,Largecap,Healthcare
29-03-2023,NITINSPIN,Smallcap,Textiles
26-12-2024,HINDPETRO,Largecap,Energy
25-06-2024,ATULAUTO,Smallcap,Auto
16-05-2023,HINDWAREAP,Smallcap,Consumer Discretionary
01-02-2021,PNBGILTS,Smallcap,Financials
29-01-2024,INDORAMA,Smallcap,Textiles
27-04-2020,PFIZER,Largecap,Healthcare
18-02-2021,NIACL,Largecap,Financials
24-05-2019,VAIBHAVGBL,Smallcap,Consumer Discretionary
05-04-2023,BLKASHYAP,Smallcap,Realty
10-09-2020,GENUSPOWER,Midcap,Consumer Discretionary
17-04-2023,WENDT,Smallcap,Industrials
26-04-2022,RAMKY,Smallcap,Realty
09-07-2024,POWERMECH,Midcap,Realty
28-03-2023,ASHIANA,Smallcap,Realty
15-02-2021,TRENT,Largecap,Consumer Discretionary
16-10-2020,PRICOLLTD,Midcap,Auto
18-12-2023,SIRCA,Smallcap,Building Materials
26-08-2024,JAGSNPHARM,Smallcap,Healthcare
02-07-2024,LAURUSLABS,Largecap,Healthcare
10-06-2024,PARADEEP,Midcap,Chemicals
25-06-2024,PATANJALI,Largecap,FMCG
19-08-2024,DYNAMATECH,Midcap,Industrials
04-07-2023,KSCL,Smallcap,FMCG
23-05-2022,AIAENG,Largecap,Industrials
02-01-2020,JAICORPLTD,Smallcap,Plastic products
13-08-2024,TEMBO,Smallcap,Consumer Discretionary
12-02-2020,RTNPOWER,Smallcap,Power & Utilities
03-12-2024,BORORENEW,Midcap,Building Materials
07-08-2019,HINDUNILVR,Largecap,FMCG
25-06-2025,ATUL,Midcap,Chemicals
27-10-2022,JAYBARMARU,Smallcap,Auto
29-05-2023,AHLUCONT,Midcap,Realty
20-07-2022,AEGISLOG,Largecap,Services
03-04-2023,REFEX,Smallcap,Services
10-12-2021,HIRECT,Smallcap,Consumer Discretionary
29-12-2022,WEL,Smallcap,Consumer Discretionary
08-03-2021,AURIONPRO,Smallcap,I.T
04-09-2024,STEELCAS,Smallcap,Industrials
07-03-2025,MANAPPURAM,Largecap,Financials
27-07-2022,SUNPHARMA,Largecap,Healthcare
10-05-2021,TATAINVEST,Largecap,Financials
24-03-2022,LTTS,Largecap,I.T
24-06-2025,J&KBANK,Largecap/Midcap/Largecap/Midcap/Midcap/Midcap,Bank
27-06-2019,JSWDULUX,Midcap,Building Materials
23-03-2021,RELINFRA,Smallcap,Realty
02-08-2023,MPSLTD,Smallcap,I.T
02-07-2024,EKC,Smallcap,Industrials
04-04-2022,EIDPARRY,Midcap,FMCG
28-09-2020,PCBL,Midcap,Chemicals
22-04-2024,ITI,Largecap,Aerospace & Defence
21-11-2023,ENGINERSIN,Midcap,Realty
22-12-2023,POCL,Smallcap,Metals & Mining
11-01-2023,EDELWEISS,Midcap,Financials
26-12-2024,AARTIPHARM,Midcap,Healthcare
01-06-2020,JSL,Largecap,Metals & Mining
30-12-2022,HIKAL,Smallcap,Healthcare
01-08-2023,LAURUSLABS,Largecap,Healthcare
06-06-2024,IEX,Midcap,Financials
13-01-2021,GOCLCORP,Smallcap,Miscellaneous
07-06-2023,GREENPOWER,Smallcap,Power & Utilities
22-04-2024,ABFRL,Midcap,Consumer Discretionary
21-03-2025,ANUP,Smallcap,Industrials
24-06-2022,IMAGICAA,Smallcap,Media
29-01-2024,JPOLYINVST,Smallcap,Financials
17-08-2020,STLTECH,Largecap,Industrials
08-09-2020,SANDHAR,Smallcap,Auto
24-11-2020,SJVN,Largecap,Power & Utilities
19-11-2024,JYOTICNC,Midcap,Industrials
11-07-2025,JAGSNPHARM,Smallcap,Healthcare
14-06-2023,BLS,Midcap,I.T
02-12-2020,DYNAMATECH,Midcap,Industrials
07-09-2023,GTLINFRA,Smallcap,Telecom
03-06-2024,LTF,Largecap,Financials
25-08-2025,JINDALPHOT,Smallcap,Financials
09-11-2020,GOCLCORP,Smallcap,Miscellaneous
05-11-2019,VBL,Largecap,FMCG
31-03-2021,TCPLPACK,Smallcap,Industrials
31-10-2022,DYNAMATECH,Midcap,Industrials
23-01-2019,HATHWAY,Smallcap,Telecom-Service
21-06-2023,IMPAL,Smallcap,Auto
21-10-2025,VAIBHAVGBL,Smallcap,Consumer Discretionary
03-04-2023,ARVIND,Midcap,Textiles
07-10-2021,AAVAS,Midcap,Financials
02-11-2020,BAJFINANCE,Largecap,Financials
23-08-2023,VIJAYA,Midcap,Healthcare
06-06-2024,CHOLAHLDNG,Largecap,Financials
25-11-2025,CENTURYPLY,Midcap,Building Materials
23-01-2024,ELGIEQUIP,Midcap,Industrials
06-08-2020,CROMPTON,Midcap,Consumer Discretionary
18-10-2023,HEALTHX,Smallcap,Financials
30-12-2022,DEEPINDS,Smallcap,Energy
07-10-2020,JUSTDIAL,Midcap/Midcap/Midcap/Midcap/Smallcap,I.T
20-05-2019,DLINKINDIA,Smallcap,I.T/I.T/Services/Services/Services
05-04-2022,COROMANDEL,Largecap,Chemicals
04-06-2021,RAJESHEXPO,Smallcap,Consumer Discretionary
28-11-2023,ZUARI,Smallcap,Chemicals
06-07-2023,PREMEXPLN,Smallcap,Aerospace & Defence
03-12-2020,RITES,Midcap,Miscellaneous
11-06-2021,JINDWORLD,Smallcap,Textiles
16-05-2025,JUBLPHARMA,Midcap,Healthcare
22-05-2025,MBAPL,Smallcap,Chemicals
11-12-2020,KIOCL,Largecap,Metals & Mining
30-07-2025,BLKASHYAP,Smallcap,Realty
25-08-2021,HIRECT,Smallcap,Consumer Discretionary
03-08-2026,TNPL,Smallcap,Building Materials
31-10-2024,JBCHEPHARM,Largecap,Healthcare
08-05-2025,MBAPL,Smallcap,Chemicals
19-06-2020,DIACABS,Midcap,Industrials
12-06-2023,IMAGICAA,Smallcap,Media
28-04-2023,LLOYDSENGG,Midcap,Industrials
24-04-2024,DCBBANK,Midcap,Bank
26-04-2023,CRISIL,Largecap,Financials
27-09-2021,IMAGICAA,Smallcap,Media
05-08-2025,SANGHVIMOV,Smallcap,Miscellaneous
11-06-2024,BANARISUG,Smallcap,FMCG
09-12-2019,JBMA,Midcap,Auto
11-05-2021,GODREJCP,Largecap,FMCG
15-12-2020,SIRCA,Smallcap,Building Materials
02-01-2025,ZENSARTECH,Midcap,I.T
08-07-2024,SYNCOMF,Smallcap,Healthcare
12-08-2025,IMFA,Midcap,Metals & Mining
03-06-2024,UPL,Largecap,Chemicals
19-03-2021,HINDUNILVR,Largecap,FMCG
05-07-2023,MAITHANALL,Smallcap,Metals & Mining
11-07-2022,LTFOODS,Midcap,FMCG
19-08-2025,WCIL,Smallcap,Transportation
02-07-2019,RELIGARE,Midcap,Financials
08-07-2024,DEEPINDS,Smallcap,Energy
03-10-2019,NAUKRI,Largecap,I.T
10-10-2025,RELIGARE,Midcap,Financials
19-03-2025,SUPRIYA,Midcap,Healthcare
09-05-2025,YESBANK,Largecap,Bank
02-04-2024,REFEX,Smallcap,Services
26-06-2024,LGBBROSLTD,Midcap/Smallcap/Smallcap/Smallcap,Auto
20-02-2024,SUNDROP,Smallcap,FMCG
28-08-2023,DEEPAKNTR,Largecap,Chemicals
05-12-2023,INGERRAND,Midcap,Industrials
04-04-2022,CONTROLPR,Smallcap,I.T
05-03-2019,J&KBANK,Largecap/Midcap/Midcap/Midcap/Midcap,Bank
12-12-2022,SURYODAY,Smallcap,Bank
04-11-2019,BIRLACORPN,Midcap,Building Materials
27-03-2019,JSWENERGY,Largecap,Power & Utilities
14-02-2025,TCPLPACK,Smallcap,Industrials
30-09-2024,ASTRAZEN,Largecap,Healthcare
06-07-2022,ARTEMISMED,Smallcap,Healthcare
13-12-2023,JTEKTINDIA,Smallcap,Auto
05-06-2024,VSTTILLERS,Smallcap,Auto
01-04-2024,TEJASNET,Midcap,Telecom
16-02-2022,JAGSNPHARM,Smallcap,Healthcare
22-04-2024,FAIRCHEMOR,Smallcap,Chemicals
04-11-2020,SUNDRMFAST,Largecap/Largecap/Largecap/Largecap/Midcap,Auto
02-11-2020,FINPIPE,Midcap,Plastic products
20-09-2019,INGERRAND,Midcap,Industrials
08-11-2023,NESCO,Midcap,Realty
08-09-2021,PFC,Largecap,Financials
15-04-2024,AARTIPHARM,Midcap,Healthcare
19-05-2021,PRECAM,Smallcap,Auto
21-07-2022,MMFL,Smallcap,Industrials
29-12-2022,SJS,Midcap,Auto
06-01-2020,AHLUCONT,Midcap,Realty
12-08-2022,ESCORTS,Largecap,Auto
23-05-2019,KEC,Midcap,Realty
03-09-2019,GLAXO,Largecap,Healthcare
04-07-2022,MOLDTKPAC,Smallcap,Industrials
09-02-2023,TIIL,Midcap,Metals & Mining
18-05-2021,CAPACITE,Smallcap,Realty
09-11-2021,GUJENERGY,Largecap,Energy
13-12-2021,KAPSTON,Smallcap,Miscellaneous
30-11-2022,SAKSOFT,Smallcap,I.T
18-03-2024,ZENSARTECH,Midcap,I.T
14-11-2022,ESABINDIA,Midcap,Industrials
27-09-2021,ATULAUTO,Smallcap,Auto
09-07-2026,TIL,Smallcap,Industrials
26-11-2025,FINOPB,Smallcap,Bank
23-11-2023,LICI,Largecap,Financials
26-11-2020,SHANTIGEAR,Smallcap,Industrials
27-07-2023,ITI,Largecap,Aerospace & Defence
18-03-2025,WOCKPHARMA,Largecap,Healthcare
25-05-2021,ITDC,Midcap,Services
08-07-2021,SUNTECK,Smallcap,Realty
09-05-2023,AXISBANK,Largecap,Bank
03-06-2024,CHOLAFIN,Largecap,Financials
20-09-2019,PVRINOX,Midcap,Media
04-07-2024,GAYAPROJ,Smallcap,Realty
21-11-2023,AFFLE,Largecap,I.T
03-02-2022,IMAGICAA,Smallcap,Media
12-09-2022,EIDPARRY,Midcap,FMCG
22-07-2020,INDIAMART,Midcap,I.T
20-06-2024,MAPMYINDIA,Midcap,I.T
27-09-2023,BALRAMCHIN,Midcap,FMCG
07-10-2025,SANDHAR,Smallcap,Auto
05-05-2025,TIIL,Midcap,Metals & Mining
18-08-2025,SHREDIGCEM,Smallcap,Building Materials
28-12-2021,PIDILITIND,Largecap,Chemicals
05-05-2021,SOUTHBANK,Midcap,Bank
28-01-2022,SUMMITSEC,Smallcap,Financials
27-05-2019,NESTLEIND,Largecap,FMCG
23-02-2024,ICRA,Midcap/Midcap/Midcap/Smallcap/Smallcap,Financials
26-07-2024,PDSL,Midcap,Textiles
02-06-2020,JPPOWER,Midcap,Power & Utilities
12-10-2020,PRICOLLTD,Midcap,Auto
08-06-2026,KAMDHENU,Smallcap,Metals & Mining
29-03-2022,MARATHON,Smallcap,Realty
08-04-2022,COROMANDEL,Largecap,Chemicals
13-05-2025,INDOSTAR,Smallcap,Financials
11-09-2024,NINSYS,Smallcap,I.T
11-01-2019,COFORGE,Largecap,I.T
23-11-2022,ADFFOODS,Smallcap,FMCG
03-07-2023,TEXINFRA,Smallcap,Realty
30-09-2024,BAYERCROP,Midcap,Chemicals
03-11-2020,ARMANFIN,Smallcap,Financials
15-10-2019,BFUTILITIE,Smallcap,Power & Utilities
23-06-2022,ASHOKLEY,Largecap,Auto
17-11-2022,PFS,Smallcap,Financials
14-08-2023,RUBYMILLS,Smallcap,Textiles
05-09-2019,AXISCADES,Midcap,Aerospace & Defence
12-12-2018,BANKINDIA,Largecap,Bank
07-04-2020,ZYDUSLIFE,Largecap,Healthcare
10-08-2022,ANTELOPUS,Smallcap,Energy
01-12-2020,VHL,Smallcap,Financials
19-06-2025,WAAREEINDO,Smallcap,Industrials
24-08-2020,TIMKEN,Largecap,Industrials
05-07-2021,ARVINDFASN,Midcap,Consumer Discretionary
14-09-2020,NH,Largecap,Healthcare
03-09-2025,NSLNISP,Midcap,Metals & Mining
12-10-2022,MAXHEALTH,Largecap,Healthcare
01-06-2020,IOB,Largecap,Bank
25-11-2024,MANAKCOAT,Smallcap,Metals & Mining
21-07-2022,VESUVIUS,Midcap,Building Materials
23-09-2024,SUNFLAG,Midcap,Metals & Mining
22-09-2021,EIHOTEL,Largecap,Services
03-07-2023,CANBK,Largecap,Bank
01-12-2020,SUNPHARMA,Largecap,Healthcare
28-03-2019,BOSCH-HCIL,Smallcap,Consumer Discretionary
16-12-2019,APEX,Smallcap,FMCG
29-05-2023,BIL,Smallcap,Consumer Discretionary
16-08-2023,IFBIND,Midcap,Consumer Discretionary
05-04-2019,POKARNA,Smallcap,Consumer Discretionary
17-03-2025,EICHERMOT,Largecap,Auto
20-08-2024,BLS,Midcap,I.T
01-04-2025,CHOICEIN,Midcap,Financials
03-01-2023,SIGACHI,Smallcap,Healthcare
24-04-2023,JAIBALAJI,Midcap,Metals & Mining
30-06-2023,IIFL,Largecap,Financials
05-10-2020,ADANIENSOL,Largecap,Power & Utilities
02-07-2024,VIYASH,Midcap,Healthcare
06-11-2019,SEAMECLTD,Smallcap,Miscellaneous
22-02-2021,RPOWER,Midcap,Power & Utilities
01-09-2023,SAGCEM,Smallcap,Building Materials
26-09-2024,SBCL,Smallcap,Metals & Mining
10-11-2025,GRSE,Largecap,Aerospace & Defence
20-10-2020,GODREJPROP,Largecap,Realty
05-09-2024,DEVYANI,Midcap,Consumer Discretionary
02-06-2025,MANALIPETC,Smallcap,Energy
10-05-2021,ANTELOPUS,Smallcap,Energy
24-06-2024,SASKEN,Smallcap,I.T
29-07-2026,PARADEEP,Midcap,Chemicals
12-07-2024,SYNCOMF,Smallcap,Healthcare
24-10-2022,ENGINERSIN,Midcap,Realty
02-08-2022,RUBYMILLS,Smallcap,Textiles
12-09-2024,AVALON,Midcap,Consumer Discretionary
22-04-2022,BOMDYEING,Smallcap,Textiles
03-08-2026,HIKAL,Smallcap,Healthcare
18-02-2019,TRIVENI,Midcap,FMCG
25-04-2024,MARINE,Smallcap,Industrials
26-05-2023,PSPPROJECT,Smallcap,Realty
23-06-2022,MARUTI,Largecap,Auto
11-04-2022,RUPA,Smallcap,Textiles
08-07-2024,SERVOTECH,Smallcap,Industrials
12-05-2025,HIRECT,Smallcap,Consumer Discretionary
06-06-2024,AVANTIFEED,Midcap,FMCG
25-11-2020,CENTRUM,Smallcap,Financials
17-03-2025,HDFCBANK,Largecap,Bank
23-10-2025,KALAMANDIR,Smallcap,Consumer Discretionary
06-06-2024,FIVESTAR,Midcap,Financials
14-11-2022,HEROMOTOCO,Largecap,Auto
02-09-2025,E2E,Midcap,I.T
10-04-2024,BHARATRAS,Smallcap,Chemicals
30-12-2022,PNCINFRA,Midcap,Realty
02-08-2022,TEJASNET,Midcap,Telecom
24-11-2020,GHCL,Smallcap,Chemicals
05-08-2020,INOXWIND,Midcap,Industrials
15-11-2023,NAVKARCORP,Smallcap,Transportation
17-07-2023,E2E,Midcap,I.T
08-06-2021,ZUARI,Smallcap,Chemicals
07-10-2020,SHALBY,Smallcap,Healthcare
09-01-2023,CYIENT,Midcap,I.T
22-12-2023,PRINCEPIPE,Smallcap,Plastic products
06-03-2023,WABAG,Midcap,Realty
08-10-2024,JYOTISTRUC,Smallcap,Industrials
17-05-2021,NELCAST,Smallcap,Industrials
27-03-2019,PGHL,Midcap,Healthcare
12-04-2022,OPTIEMUS,Midcap/Midcap/Midcap/Midcap/Smallcap,Telecom
09-02-2021,VINATIORGA,Midcap,Chemicals
04-09-2019,BEL,Largecap,Aerospace & Defence
05-03-2025,JSWSTEEL,Largecap,Metals & Mining
02-05-2025,MOIL,Midcap,Metals & Mining
13-01-2020,HGS,Smallcap,I.T
06-11-2019,DRREDDY,Largecap,Healthcare
23-11-2020,TITAGARH,Midcap,Industrials
21-10-2024,CRISIL,Largecap,Financials
13-05-2020,BALKRISIND,Largecap,Auto
01-02-2021,PSB,Midcap,Bank
23-11-2022,CLSEL,Smallcap,FMCG
24-03-2022,MPHASIS,Largecap,I.T
01-02-2022,VEDL,Largecap,Metals & Mining
02-09-2025,SKFINDIA,Midcap,Industrials
07-06-2023,NGLFINE,Smallcap,Healthcare
13-05-2025,BEML,Midcap,Aerospace & Defence
05-09-2024,TVSSCS,Midcap,Transportation
28-12-2020,DABUR,Largecap,FMCG
15-03-2022,PHOENIXLTD,Largecap,Realty
29-10-2024,PARADEEP,Midcap,Chemicals
01-04-2024,GRSE,Largecap,Aerospace & Defence
22-11-2023,JUBLFOOD,Largecap,Consumer Discretionary
14-05-2025,MASFIN,Midcap,Financials
29-11-2022,DRREDDY,Largecap,Healthcare
28-08-2023,CARTRADE,Midcap,Consumer Discretionary
09-07-2025,RELIGARE,Midcap,Financials
09-05-2023,LODHA,Largecap,Realty
04-06-2021,RANEHOLDIN,Smallcap,Financials
24-01-2024,IFBIND,Midcap,Consumer Discretionary
06-01-2022,VHL,Smallcap,Financials
05-09-2023,MASFIN,Midcap,Financials
31-07-2023,RAMCOSYS,Smallcap,I.T
15-07-2021,HAVELLS,Largecap,Consumer Discretionary
02-01-2020,SHREECEM,Largecap,Building Materials
21-05-2021,CENTRALBK,Largecap,Bank
21-07-2020,HIKAL,Smallcap,Healthcare
26-12-2024,CAMPUS,Midcap,Consumer Discretionary
08-09-2025,APCOTEXIND,Smallcap,Chemicals
02-03-2022,MAITHANALL,Smallcap,Metals & Mining
26-07-2024,NYKAA,Largecap,I.T
17-08-2023,SHREEPUSHK,Smallcap,Chemicals
07-04-2026,RSWM,Smallcap,Textiles
23-04-2020,FDC,Midcap,Healthcare
17-01-2024,VAIBHAVGBL,Smallcap,Consumer Discretionary
10-08-2022,DCW,Smallcap,Energy
05-05-2021,PRECAM,Smallcap,Auto
07-06-2023,AETHER,Midcap,Chemicals
18-05-2023,AJMERA,Smallcap,Realty
12-12-2018,PIIND,Largecap,Chemicals
11-04-2022,TIINDIA,Largecap,Industrials
22-05-2023,MUTHOOTFIN,Largecap,Financials
22-03-2021,SAKAR,Smallcap,Healthcare
19-12-2025,DIAMONDYD,Smallcap,FMCG
02-06-2020,HMT,Midcap,Consumer Discretionary
20-09-2022,KIMS,Largecap,Healthcare
10-06-2024,RCF,Midcap,Chemicals
30-12-2024,ITI,Largecap,Aerospace & Defence
24-10-2019,HCLTECH,Largecap,I.T
19-08-2020,MAHABANK,Largecap,Bank
28-12-2021,FCL,Smallcap,Chemicals
20-11-2019,DRREDDY,Largecap,Healthcare
24-02-2021,BHEL,Largecap,Industrials
11-03-2019,APARINDS,Largecap,Industrials
07-03-2022,INFY,Largecap,I.T
03-09-2025,TATASTEEL,Largecap,Metals & Mining
20-09-2024,TIINDIA,Largecap,Industrials
04-03-2025,VADILALIND,Smallcap,FMCG
30-01-2024,JAMNAAUTO,Midcap,Auto
13-05-2025,63MOONS,Smallcap,I.T
24-06-2024,HMT,Midcap,Consumer Discretionary
05-11-2020,FINPIPE,Midcap,Plastic products
10-09-2025,APCOTEXIND,Smallcap,Chemicals
05-06-2024,JISLJALEQS,Smallcap,Plastic products
13-06-2025,PSPPROJECT,Smallcap,Realty
02-07-2026,IFGLEXPOR,Smallcap,Building Materials
03-04-2023,SWARAJENG,Smallcap,Industrials
30-10-2025,MEDIASSIST,Smallcap,Miscellaneous
04-09-2023,SIYSIL,Smallcap,Textiles
14-09-2021,INDUSINDBK,Largecap,Bank
03-01-2022,AUBANK,Largecap,Bank
02-06-2021,EPL,Midcap,Industrials
26-04-2024,INDSWFTLAB,Smallcap,Healthcare
17-07-2023,GRASIM,Largecap,Textiles
03-11-2023,VSSL,Smallcap,Metals & Mining
14-10-2019,ADANIENT,Largecap,Services
17-09-2020,DCW,Smallcap,Energy
30-12-2020,IIFLCAPS,Midcap,Financials
06-03-2019,AARTIDRUGS,Smallcap,Healthcare
13-10-2022,NSIL,Smallcap,Financials
13-01-2023,NEWGEN,Midcap,I.T
03-08-2020,TRIVENI,Midcap,FMCG
01-07-2024,ASIANHOTNR,Smallcap,Services
01-04-2019,POKARNA,Smallcap,Consumer Discretionary
03-02-2021,PRICOLLTD,Midcap,Auto
08-04-2021,INDOCO,Smallcap,Healthcare
24-04-2023,IRFC,Largecap,Financials
06-09-2023,AFFLE,Largecap,I.T
22-03-2024,SHANTIGEAR,Smallcap,Industrials
20-09-2019,JSWDULUX,Midcap,Building Materials
12-10-2022,ORCHPHARMA,Midcap/Midcap/Midcap/Midcap/Smallcap,Healthcare
12-08-2025,RICOAUTO,Smallcap,Auto
13-05-2025,PUNJABCHEM,Smallcap,Chemicals
03-04-2023,ICEMAKE,Smallcap,Industrials
10-01-2019,VIYASH,Midcap,Healthcare
12-05-2025,LUMAXIND,Midcap/Smallcap/Midcap/Smallcap/Smallcap/Smallcap,Auto
24-08-2022,SALASAR,Smallcap,Metals & Mining
14-01-2022,EIDPARRY,Midcap,FMCG
20-10-2025,APOLLOTYRE,Largecap,Auto
24-09-2019,SUDARSCHEM,Midcap,Chemicals
24-11-2021,STEELXIND,Smallcap,Metals & Mining
07-12-2021,SIEMENS,Largecap,Industrials
30-05-2025,WOCKPHARMA,Largecap,Healthcare
03-09-2019,CGCL,Largecap,Financials
08-08-2019,VADILALIND,Smallcap,FMCG
17-08-2023,JUBLINGREA,Midcap,Chemicals
02-01-2019,CHAMBLFERT,Midcap,Chemicals
02-01-2023,ANUP,Smallcap,Industrials
03-09-2025,AVALON,Midcap,Consumer Discretionary
11-11-2025,DATAPATTNS,Largecap,Aerospace & Defence
03-05-2023,AHLUCONT,Midcap,Realty
04-02-2021,IRCTC,Largecap,Transportation
27-06-2024,UGROCAP,Smallcap,Financials
06-11-2020,ABB,Largecap,Industrials
04-07-2022,GRPLTD,Smallcap,FMCG
15-07-2026,ENDURANCE,Largecap,Auto
10-10-2022,HONDAPOWER,Smallcap,Industrials
03-05-2021,VENKEYS,Smallcap,FMCG
04-09-2023,VHL,Smallcap,Financials
19-10-2022,KICL,Smallcap,Financials
13-07-2026,MUKANDLTD,Smallcap,Metals & Mining
01-04-2024,DIVISLAB,Largecap,Healthcare
26-03-2021,SAKAR,Smallcap,Healthcare
10-09-2025,HAL,Largecap,Aerospace & Defence
07-05-2025,ENDURANCE,Largecap,Auto
05-05-2021,TCIEXP,Smallcap,Transportation
03-10-2025,BEML,Midcap,Aerospace & Defence
28-06-2023,SALASAR,Smallcap,Metals & Mining
11-10-2019,UNOMINDA,Largecap,Auto
21-04-2023,WENDT,Smallcap,Industrials
18-05-2023,STYRENIX,Smallcap,Energy
06-06-2024,CENTURYPLY,Midcap,Building Materials
27-12-2021,DEEPAKNTR,Largecap,Chemicals
21-08-2024,MONTECARLO,Smallcap,Textiles
26-05-2023,PRINCEPIPE,Smallcap,Plastic products
19-02-2024,INDIANHUME,Smallcap,Realty
04-05-2021,PARAGMILK,Smallcap,FMCG
05-02-2020,SWANCORP,Midcap,Textiles
12-07-2021,NELCAST,Smallcap,Industrials
10-11-2020,TRENT,Largecap,Consumer Discretionary
03-11-2020,AARTIIND,Midcap,Chemicals
08-05-2023,TEJASNET,Midcap,Telecom
03-10-2022,CMSINFO,Smallcap,Miscellaneous
16-08-2022,MIDHANI,Midcap,Aerospace & Defence
24-04-2023,CANFINHOME,Midcap,Financials
07-12-2021,GUFICBIO,Smallcap,Healthcare
20-05-2019,SOLARINDS,Largecap,Aerospace & Defence
04-02-2021,KIRLOSENG,Largecap,Industrials
03-05-2023,MANINDS,Smallcap,Metals & Mining
15-01-2019,RELIANCE,Largecap,Energy
05-06-2024,BLKASHYAP,Smallcap,Realty
17-10-2022,SHALBY,Smallcap,Healthcare
17-06-2020,NACLIND,Midcap/Midcap/Midcap/Smallcap/Smallcap,Chemicals
13-06-2024,TCPLPACK,Smallcap,Industrials
17-01-2023,APLAPOLLO,Largecap,Industrials
28-11-2018,RELIANCE,Largecap,Energy
27-09-2021,PATELENG,Smallcap,Realty
14-09-2020,VINATIORGA,Midcap,Chemicals
14-08-2025,HINDWAREAP,Smallcap,Consumer Discretionary
21-12-2021,GLAND,Largecap,Healthcare
31-07-2025,HINDUNILVR,Largecap,FMCG
22-08-2023,TTML,Midcap,Telecom-Service
10-11-2023,NGLFINE,Smallcap,Healthcare
07-12-2022,KEC,Midcap,Realty
10-09-2024,REDTAPE,Midcap,Consumer Discretionary
18-03-2019,MAHSCOOTER,Midcap,Financials
01-10-2025,APLAPOLLO,Largecap,Industrials
06-06-2024,INDIAGLYCO,Midcap,FMCG
11-09-2019,BFINVEST,Smallcap,Financials
24-07-2024,MRF,Largecap,Auto
07-06-2023,JSWHL,Midcap,Financials
03-04-2024,AFSL,Smallcap,Financials
12-05-2025,INTERARCH,Smallcap,Metals & Mining
05-02-2020,PDSL,Midcap,Textiles
03-08-2023,SAKAR,Smallcap,Healthcare
17-05-2021,IMAGICAA,Smallcap,Media
07-11-2024,HESTERBIO,Smallcap,Healthcare
21-11-2019,CHALET,Midcap,Services
05-06-2023,JSWSTEEL,Largecap,Metals & Mining
22-07-2019,ASIANPAINT,Largecap,Building Materials
28-07-2020,ADVENZYMES,Smallcap,Healthcare
23-11-2020,ORISSAMINE,Smallcap,Metals & Mining
29-09-2023,BIOCON,Largecap,Healthcare
03-12-2020,SEPC,Smallcap,Realty
31-07-2020,KRBL,Midcap,FMCG
11-08-2023,IOB,Largecap,Bank
24-04-2023,CENTRALBK,Largecap,Bank
10-11-2020,MANAKCOAT,Smallcap,Metals & Mining
27-05-2024,ZFCVINDIA,Largecap,Auto
11-11-2025,ARTEMISMED,Smallcap,Healthcare
05-03-2019,BOSCH-HCIL,Smallcap,Consumer Discretionary
28-11-2023,JUBLPHARMA,Midcap,Healthcare
02-06-2023,ZOTA,Midcap/Smallcap/Smallcap/Smallcap/Smallcap,Healthcare
04-04-2022,ASTRAMICRO,Midcap,Aerospace & Defence
11-03-2019,KOTAKBANK,Largecap,Bank
20-08-2024,SEPC,Smallcap,Realty
10-02-2021,WABAG,Midcap,Realty
09-07-2024,PFIZER,Largecap,Healthcare
02-11-2018,NEWGEN,Midcap,I.T
20-09-2021,PVRINOX,Midcap,Media
26-12-2019,TRIVENI,Midcap,FMCG
11-09-2019,BALRAMCHIN,Midcap,FMCG
04-03-2022,TTKHLTCARE,Smallcap,Miscellaneous
12-08-2024,AGI,Smallcap,Industrials
20-05-2021,ASIANHOTNR,Smallcap,Services
03-08-2023,INDIAGLYCO,Midcap,FMCG
21-08-2025,IZMO,Smallcap,I.T
08-11-2021,ADANIGREEN,Largecap,Power & Utilities
20-08-2024,LINCOLN,Smallcap,Healthcare
03-07-2023,GNA,Smallcap,Auto
