Date,Symbol,Marketcapname,Sector
06-07-2023,PREMEXPLN,Smallcap,Aerospace & Defence
20-05-2019,EDELWEISS,Midcap,Financials
09-11-2020,NCC,Midcap,Realty
22-10-2020,KCP,Smallcap,Building Materials
08-02-2023,ZENTEC,Midcap,Aerospace & Defence
22-10-2020,RPOWER,Midcap,Power & Utilities
16-01-2020,NACLIND,Midcap/Midcap/Midcap/Smallcap/Smallcap,Chemicals
10-06-2024,GUFICBIO,Smallcap,Healthcare
25-10-2022,LT,Largecap,Realty
07-08-2019,HINDUNILVR,Largecap,FMCG
22-09-2021,KRBL,Midcap,FMCG
09-01-2024,MHRIL,Smallcap,Services
20-09-2019,SKFINDIA,Midcap,Industrials
14-01-2019,POKARNA,Smallcap,Consumer Discretionary
23-03-2023,TTKHLTCARE,Smallcap,Miscellaneous
31-10-2023,GALAXYSURF,Midcap,Chemicals
06-04-2023,IEX,Midcap,Financials
03-06-2024,TIINDIA,Largecap,Industrials
03-12-2020,VTL,Midcap,Textiles
06-03-2023,SDBL,Smallcap,FMCG
10-02-2022,ADANIPOWER,Largecap,Power & Utilities
19-08-2019,STYRENIX,Smallcap,Energy
20-08-2024,KRSNAA,Smallcap,Healthcare
05-11-2020,FEDERALBNK,Largecap,Bank
27-10-2022,JAYBARMARU,Smallcap,Auto
20-09-2019,MANAPPURAM,Largecap,Financials
23-10-2020,ASAHIINDIA,Largecap,Building Materials
04-09-2023,HUBTOWN,Smallcap,Realty
04-09-2023,GMBREW,Smallcap,FMCG
01-04-2024,IGPL,Smallcap,Chemicals
08-07-2021,NAVKARCORP,Smallcap,Transportation
02-07-2024,KINGFA,Midcap,Plastic products
14-11-2020,SJVN,Largecap,Power & Utilities
24-06-2019,NTPC,Largecap,Power & Utilities
11-05-2023,RICOAUTO,Smallcap,Auto
06-10-2025,TMB,Midcap,Bank
20-08-2020,GMRAIRPORT,Largecap,Miscellaneous
21-05-2020,SHILPAMED,Midcap,Healthcare
28-01-2022,SUMMITSEC,Smallcap,Financials
05-07-2022,FLUOROCHEM,Largecap,Chemicals
26-06-2024,GHCLTEXTIL,Smallcap,Textiles
03-10-2022,TBZ,Smallcap,Consumer Discretionary
04-08-2022,UFLEX,Smallcap,Industrials
10-08-2022,DCW,Smallcap,Energy
27-11-2020,APOLLO,Midcap,Aerospace & Defence
17-11-2020,HINDCOPPER,Largecap,Metals & Mining
26-07-2024,PDSL,Midcap,Textiles
11-05-2022,TDPOWERSYS,Midcap,Industrials
06-06-2024,BAJAJHLDNG,Largecap,Financials
29-06-2021,VESUVIUS,Midcap,Building Materials
06-12-2021,MTNL,Smallcap,Telecom
15-12-2023,HFCL,Largecap,Telecom
12-05-2025,KRBL,Midcap,FMCG
27-06-2019,JSWDULUX,Midcap,Building Materials
15-09-2020,PCBL,Midcap,Chemicals
02-05-2023,PRINCEPIPE,Smallcap,Plastic products
19-11-2020,GANESHHOU,Midcap,Realty
16-10-2025,HUHTAMAKI,Smallcap,Industrials
26-08-2019,DABUR,Largecap,FMCG
12-10-2020,PRICOLLTD,Midcap,Auto
11-04-2022,MAXHEALTH,Largecap,Healthcare
05-06-2024,VISHNU,Smallcap,Chemicals
18-05-2021,INDHOTEL,Largecap,Services
18-12-2023,SIRCA,Smallcap,Building Materials
06-11-2020,ABB,Largecap,Industrials
27-12-2021,DSSL,Smallcap,I.T
11-08-2020,JASH,Smallcap,Industrials
13-12-2019,JBMA,Midcap,Auto
10-07-2026,OMAXE,Smallcap,Realty
21-07-2025,ETERNAL,Largecap,I.T
27-07-2020,EPL,Midcap,Industrials
18-11-2022,KSL,Smallcap,Metals & Mining
09-09-2021,CHALET,Midcap,Services
24-03-2022,INDIAGLYCO,Midcap,FMCG
23-11-2023,ABFRL,Midcap,Consumer Discretionary
31-10-2024,USHAMART,Midcap,Metals & Mining
11-11-2025,BLISSGVS,Midcap/Midcap/Midcap/Smallcap/Smallcap,Healthcare
17-05-2024,KAYNES,Largecap,Consumer Discretionary
24-02-2025,ABBOTINDIA,Largecap,Healthcare
01-04-2022,SCHNEIDER,Largecap,Industrials
20-05-2019,RATNAMANI,Midcap,Industrials
18-10-2022,GOKULAGRO,Midcap,FMCG
12-08-2025,IMFA,Midcap,Metals & Mining
21-08-2024,PNBHOUSING,Largecap,Financials
24-07-2024,PDSL,Midcap,Textiles
15-05-2023,AJMERA,Smallcap,Realty
19-02-2024,MOL,Smallcap,Chemicals
14-07-2023,SIGMAADV,Midcap,Aerospace & Defence
22-12-2023,SOTL,Smallcap,Energy
13-07-2026,TTKHLTCARE,Smallcap,Miscellaneous
20-05-2019,MAHLIFE,Midcap,Realty
03-11-2020,ARMANFIN,Smallcap,Financials
17-12-2020,NAVA,Midcap,Miscellaneous
05-05-2021,SOUTHBANK,Midcap,Bank
31-05-2019,TCI,Midcap,Transportation
01-08-2022,SCHNEIDER,Largecap,Industrials
29-05-2024,ICEMAKE,Smallcap,Industrials
02-05-2025,MOIL,Midcap,Metals & Mining
04-04-2024,SURYODAY,Smallcap,Bank
15-10-2019,MIDHANI,Midcap,Aerospace & Defence
25-08-2022,WALCHANNAG,Smallcap,Industrials
08-05-2023,MAHLIFE,Midcap,Realty
18-11-2020,BEML,Midcap,Aerospace & Defence
30-11-2023,ABB,Largecap,Industrials
20-05-2021,TITAGARH,Midcap,Industrials
08-08-2023,ZYDUSWELL,Midcap,FMCG
15-09-2022,TI,Midcap,FMCG
26-02-2021,CCAVENUE,Midcap,I.T
26-08-2020,TBZ,Smallcap,Consumer Discretionary
18-06-2020,SPIC,Smallcap,Chemicals
12-07-2023,BLISSGVS,Midcap/Midcap/Midcap/Smallcap/Smallcap,Healthcare
24-04-2020,ASTRAZEN,Largecap,Healthcare
07-04-2021,CARERATING,Midcap/Midcap/Smallcap,Financials
10-06-2024,MADRASFERT,Smallcap,Chemicals
11-09-2019,HIRECT,Smallcap,Consumer Discretionary
18-07-2024,TCI,Midcap,Transportation
17-08-2023,JUBLINGREA,Midcap,Chemicals
03-07-2023,CANBK,Largecap,Bank
27-07-2026,VINCOFE,Smallcap,Consumer Discretionary
24-08-2022,GARFIBRES,Midcap,Textiles
25-07-2024,ADVENZYMES,Smallcap,Healthcare
07-12-2021,BANARISUG,Smallcap,FMCG
13-05-2020,BALKRISIND,Largecap,Auto
25-11-2022,GOODYEAR,Smallcap,Auto
25-07-2024,JAMNAAUTO,Midcap,Auto
22-04-2020,PIIND,Largecap,Chemicals
01-09-2023,SCHAEFFLER,Largecap,Industrials
13-01-2021,GOCLCORP,Smallcap,Miscellaneous
15-07-2025,TI,Midcap,FMCG
28-04-2022,COROMANDEL,Largecap,Chemicals
30-10-2020,HFCL,Largecap,Telecom
03-11-2020,BANDHANBNK,Largecap,Bank
26-03-2021,SAKAR,Smallcap,Healthcare
21-03-2023,SBCL,Smallcap,Metals & Mining
12-11-2023,PIXTRANS,Smallcap,FMCG
30-07-2025,GPTHEALTH,Smallcap,Healthcare
11-05-2023,PRAKASH,Smallcap,Metals & Mining
02-01-2020,ASAHIINDIA,Largecap,Building Materials
27-12-2021,IMPAL,Smallcap,Auto
01-02-2021,UNIONBANK,Largecap,Bank
06-03-2023,NSIL,Smallcap,Financials
29-07-2022,NTPC,Largecap,Power & Utilities
21-10-2025,FCL,Smallcap,Chemicals
30-04-2019,GOLDIAM,Midcap/Smallcap/Smallcap/Smallcap/Smallcap,Consumer Discretionary
11-08-2023,IOB,Largecap,Bank
01-04-2024,LAURUSLABS,Largecap,Healthcare
02-08-2023,RTNINDIA,Smallcap,Financials
03-12-2020,SSWL,Smallcap,Auto
15-12-2022,NAVA,Midcap,Miscellaneous
13-09-2022,KAJARIACER,Midcap,Building Materials
10-06-2024,LEMONTREE,Midcap,Services
17-04-2023,IDFCFIRSTB,Largecap,Bank
05-03-2019,J&KBANK,Largecap/Midcap/Midcap/Midcap/Midcap,Bank
04-09-2024,STEELCAS,Smallcap,Industrials
05-04-2023,WESTLIFE,Midcap,Consumer Discretionary
28-04-2023,EIHOTEL,Largecap,Services
23-11-2020,SUNTECK,Smallcap,Realty
10-04-2023,EIHOTEL,Largecap,Services
21-07-2023,COROMANDEL,Largecap,Chemicals
09-10-2025,MANALIPETC,Smallcap,Energy
04-08-2023,AURUM,Smallcap,I.T
29-09-2023,LALPATHLAB,Largecap,Healthcare
18-08-2023,GEOJITFSL,Smallcap,Financials
14-09-2020,RAMCOCEM,Largecap,Building Materials
27-09-2021,SHOPERSTOP,Smallcap,Consumer Discretionary
06-08-2019,PRESTIGE,Largecap,Realty
21-07-2023,INDOBORAX,Smallcap,Chemicals
24-04-2023,SWARAJENG,Smallcap,Industrials
11-04-2022,BHARATRAS,Smallcap,Chemicals
19-08-2020,SUNFLAG,Midcap,Metals & Mining
12-05-2025,ZENTEC,Midcap,Aerospace & Defence
20-07-2020,ADFFOODS,Smallcap,FMCG
08-06-2020,SWANCORP,Midcap,Textiles
05-08-2022,EXCELINDUS,Smallcap,Chemicals
12-02-2024,BHAGCHEM,Smallcap,Chemicals
17-05-2024,ALICON,Smallcap,Industrials
07-08-2023,BFUTILITIE,Smallcap,Power & Utilities
30-09-2021,ONIDA,Smallcap,Consumer Discretionary
31-07-2025,HINDUNILVR,Largecap,FMCG
10-05-2023,GULFOILLUB,Midcap/Midcap/Smallcap/Midcap/Smallcap/Smallcap,Chemicals
10-08-2020,SAKAR,Smallcap,Healthcare
02-11-2020,BAJFINANCE,Largecap,Financials
27-05-2019,CROMPTON,Midcap,Consumer Discretionary
02-08-2022,POWERINDIA,Largecap,Industrials
11-11-2025,INDIGO,Largecap,Transportation
13-05-2025,IOLCP,Midcap/Smallcap/Midcap/Smallcap/Smallcap/Smallcap,Healthcare
01-11-2019,MOTILALOFS,Largecap,Financials
22-12-2021,SUZLON,Largecap,Industrials
29-11-2023,RELINFRA,Smallcap,Realty
26-05-2023,PRINCEPIPE,Smallcap,Plastic products
02-05-2023,PNCINFRA,Midcap,Realty
12-05-2025,PENIND,Smallcap,Metals & Mining
03-04-2023,JWL,Midcap,Industrials
05-03-2019,USHAMART,Midcap,Metals & Mining
23-04-2020,APLLTD,Midcap,Healthcare
17-05-2021,HAL,Largecap,Aerospace & Defence
15-01-2020,UNITECH,Smallcap,Realty
05-08-2020,IZMO,Smallcap,I.T
20-05-2019,GANDHITUBE,Smallcap,Metals & Mining
16-06-2023,GUFICBIO,Smallcap,Healthcare
03-02-2022,BALAJITELE,Smallcap,Media
12-05-2025,POWERMECH,Midcap,Realty
09-03-2022,JKPAPER,Midcap,Building Materials
09-01-2020,ICIL,Midcap,Textiles
03-08-2020,ATGL,Largecap,Energy
22-07-2022,FOSECOIND,Smallcap,Chemicals
23-11-2023,EIDPARRY,Midcap,FMCG
02-11-2020,CENTRUM,Smallcap,Financials
17-01-2023,POLYCAB,Largecap,Industrials
30-05-2023,AIAENG,Largecap,Industrials
05-08-2025,STYLEBAAZA,Smallcap,Consumer Discretionary
02-11-2022,VIJAYA,Midcap,Healthcare
10-05-2023,INDUSINDBK,Largecap,Bank
04-08-2020,MAHASTEEL,Smallcap,Metals & Mining
29-04-2024,AURUM,Smallcap,I.T
09-05-2025,YESBANK,Largecap,Bank
10-08-2022,MUNJALAU,Smallcap,Auto
20-05-2019,TDPOWERSYS,Midcap,Industrials
05-07-2022,CEMPRO,Largecap,Realty
24-06-2025,BALAMINES,Midcap,Chemicals
02-11-2022,EIMCOELECO,Smallcap,Industrials
12-11-2020,CAPACITE,Smallcap,Realty
15-03-2019,POWERGRID,Largecap,Power & Utilities
31-01-2024,VEDL,Largecap,Metals & Mining
07-02-2024,DSSL,Smallcap,I.T
09-10-2024,PARADEEP,Midcap,Chemicals
19-03-2024,KPRMILL,Largecap,Consumer Discretionary
21-04-2020,LAURUSLABS,Largecap,Healthcare
14-12-2020,DOLATALGO,Smallcap,Financials
29-09-2020,TITAN,Largecap,Consumer Discretionary
13-05-2025,RPEL,Midcap,Building Materials
01-08-2022,REFEX,Smallcap,Services
20-09-2019,INDHOTEL,Largecap,Services
26-07-2023,LUXIND,Smallcap,Textiles
13-05-2025,TIL,Smallcap,Industrials
03-12-2020,PGHH,Largecap,FMCG
04-10-2022,VSTIND,Smallcap,FMCG
19-06-2024,RPGLIFE,Smallcap,Healthcare
02-09-2025,E2E,Midcap,I.T
29-09-2025,IOC,Largecap,Energy
08-07-2024,SERVOTECH,Smallcap,Industrials
26-04-2023,GIPCL,Smallcap,Power & Utilities
31-12-2020,DHANBANK,Smallcap,Bank
03-12-2024,JINDWORLD,Smallcap,Textiles
09-12-2020,PFOCUS,Largecap/Largecap/Largecap/Largecap/Midcap,Realty
13-01-2022,SUMMITSEC,Smallcap,Financials
11-03-2019,APARINDS,Largecap,Industrials
24-04-2024,BECTORFOOD,Midcap,FMCG
19-07-2023,E2E,Midcap,I.T
24-07-2023,MUKANDLTD,Smallcap,Metals & Mining
15-10-2024,ASTERDM,Largecap,Healthcare
03-11-2022,LTF,Largecap,Financials
09-01-2023,CYIENT,Midcap,I.T
09-07-2026,TIL,Smallcap,Industrials
04-04-2022,TIMETECHNO,Midcap,Plastic products
21-11-2022,EASEMYTRIP,Smallcap,I.T
09-05-2025,KSB,Midcap,Industrials
04-07-2024,GAYAPROJ,Smallcap,Realty
31-03-2023,BALRAMCHIN,Midcap,FMCG
11-12-2024,EMUDHRA,Smallcap,I.T
06-04-2021,ADOR,Smallcap,Industrials
12-05-2021,CASTROLIND,Midcap,Chemicals
05-08-2020,IMFA,Midcap,Metals & Mining
28-03-2022,BHARTIARTL,Largecap,Telecom-Service
11-11-2025,ARTEMISMED,Smallcap,Healthcare
12-11-2023,DOLLAR,Smallcap,Consumer Discretionary
06-11-2019,SEAMECLTD,Smallcap,Miscellaneous
10-08-2023,KNRCON,Smallcap,Realty
11-03-2022,TNPL,Smallcap,Building Materials
01-07-2021,BDL,Largecap,Aerospace & Defence
05-12-2019,RGL,Smallcap,Consumer Discretionary
07-06-2023,NGLFINE,Smallcap,Healthcare
02-01-2025,SBICARD,Largecap,Financials
21-08-2020,NELCAST,Smallcap,Industrials
13-05-2025,DBREALTY,Midcap,Realty
15-07-2022,INGERRAND,Midcap,Industrials
29-04-2024,NITINSPIN,Smallcap,Textiles
11-11-2022,SAKSOFT,Smallcap,I.T
31-07-2020,KRBL,Midcap,FMCG
02-11-2023,CARYSIL,Smallcap,Consumer Discretionary
12-12-2022,SURYODAY,Smallcap,Bank
22-08-2023,FEDERALBNK,Largecap,Bank
18-08-2025,LEMONTREE,Midcap,Services
05-12-2025,MASFIN,Midcap,Financials
05-07-2024,PFS,Smallcap,Financials
26-11-2025,PHOENIXLTD,Largecap,Realty
04-07-2022,KTKBANK,Midcap,Bank
30-06-2023,PRUDENT,Midcap,Financials
24-04-2023,CENTRALBK,Largecap,Bank
08-04-2021,INDOCO,Smallcap,Healthcare
07-08-2020,LINDEINDIA,Largecap,Chemicals
04-08-2020,KPITTECH,Midcap,I.T
21-12-2021,GODREJIND,Largecap,Chemicals
15-11-2022,BANCOINDIA,Midcap,Auto
20-10-2025,DCBBANK,Midcap,Bank
16-01-2020,GRINDWELL,Largecap,Industrials
09-01-2023,VEDL,Largecap,Metals & Mining
23-02-2021,GPPL,Midcap,Transportation
26-08-2021,BPCL,Largecap,Energy
08-08-2019,VADILALIND,Smallcap,FMCG
18-05-2021,ORIENTHOT,Smallcap,Services
02-08-2022,GANDHITUBE,Smallcap,Metals & Mining
09-11-2020,ELGIEQUIP,Midcap,Industrials
17-11-2023,BAJAJHLDNG,Largecap,Financials
13-06-2023,EKC,Smallcap,Industrials
04-08-2025,BLACKBUCK,Midcap,Transportation
30-12-2020,INDIAGLYCO,Midcap,FMCG
30-03-2022,SAFARI,Midcap,Plastic products
17-10-2019,CDSL,Largecap,Financials
06-10-2020,GOLDIAM,Midcap/Smallcap/Smallcap/Smallcap/Smallcap,Consumer Discretionary
14-08-2023,RUBYMILLS,Smallcap,Textiles
03-08-2023,MANGLMCEM,Smallcap,Building Materials
10-04-2024,BHARATRAS,Smallcap,Chemicals
06-02-2019,SRF,Largecap,Chemicals
06-06-2024,UTIAMC,Midcap,Financials
07-06-2024,SHARDACROP,Midcap,Chemicals
03-09-2025,TATASTEEL,Largecap,Metals & Mining
20-05-2019,PNCINFRA,Midcap,Realty
07-03-2019,INDOSTAR,Smallcap,Financials
04-09-2019,BEL,Largecap,Aerospace & Defence
17-10-2022,SHALBY,Smallcap,Healthcare
20-05-2021,EMBDL,Midcap,Realty
09-01-2023,BCLIND,Smallcap,FMCG
13-04-2020,RAJRILTD,Smallcap,Textiles
26-11-2020,GREENLAM,Midcap,Building Materials
06-10-2022,DEEPAKNTR,Largecap,Chemicals
28-03-2022,SEAMECLTD,Smallcap,Miscellaneous
29-01-2024,SHAILY,Midcap,Plastic products
12-05-2025,CLEAN,Midcap,Chemicals
28-12-2021,TARIL,Midcap,Industrials
14-07-2025,SOBHA,Midcap,Realty
19-08-2019,MOLDTKPAC,Smallcap,Industrials
01-06-2020,GOKULAGRO,Midcap,FMCG
21-03-2025,ANUP,Smallcap,Industrials
01-09-2025,CENTURYPLY,Midcap,Building Materials
13-05-2025,INSECTICID,Smallcap,Chemicals
22-11-2024,CCL,Midcap,FMCG
07-05-2021,MAHSEAMLES,Midcap,Industrials
22-12-2023,PRINCEPIPE,Smallcap,Plastic products
11-11-2025,COFORGE,Largecap,I.T
20-09-2022,KIMS,Largecap,Healthcare
07-07-2023,DELHIVERY,Largecap,Transportation
14-10-2019,ADANIENT,Largecap,Services
16-06-2023,ALLDIGI,Smallcap,I.T
02-07-2024,TALBROAUTO,Smallcap,Auto
24-07-2024,PSB,Midcap,Bank
02-04-2024,RALLIS,Smallcap,Chemicals
24-09-2024,SHANTIGEAR,Smallcap,Industrials
06-06-2024,WHIRLPOOL,Midcap,Consumer Discretionary
26-05-2021,ACCELYA,Smallcap,I.T
03-09-2019,GLAXO,Largecap,Healthcare
06-09-2021,JINDWORLD,Smallcap,Textiles
03-07-2020,RESPONIND,Midcap/Smallcap/Smallcap/Smallcap,Plastic products
02-05-2023,SUPRAJIT,Midcap,Auto
07-05-2021,PARACABLES,Smallcap,Industrials
21-05-2025,ERIS,Largecap/Largecap/Largecap/Midcap/Midcap,Healthcare
08-12-2022,TALBROAUTO,Smallcap,Auto
18-08-2025,ESCORTS,Largecap,Auto
31-01-2019,CANTABIL,Smallcap,Textiles
02-04-2024,GODREJAGRO,Midcap,FMCG
14-09-2021,INDIANB,Largecap,Bank
08-12-2021,AXISCADES,Midcap,Aerospace & Defence
10-09-2025,GAYAPROJ,Smallcap,Realty
18-08-2020,NEWGEN,Midcap,I.T
05-10-2021,GRSE,Largecap,Aerospace & Defence
12-05-2021,AJMERA,Smallcap,Realty
01-09-2022,SIRCA,Smallcap,Building Materials
08-09-2022,THEMISMED,Smallcap,Healthcare
29-04-2024,GABRIEL,Largecap,Auto
04-09-2023,SIYSIL,Smallcap,Textiles
07-06-2023,GREENPOWER,Smallcap,Power & Utilities
03-12-2020,ANDHRSUGAR,Smallcap,Chemicals
26-08-2025,RTNINDIA,Smallcap,Financials
14-07-2025,TORNTPHARM,Largecap,Healthcare
16-03-2022,RELIANCE,Largecap,Energy
11-10-2024,CRISIL,Largecap,Financials
19-05-2021,PRECAM,Smallcap,Auto
13-04-2021,SANGHVIMOV,Smallcap,Miscellaneous
09-03-2022,ANDHRAPAP,Smallcap,Building Materials
23-05-2023,DSSL,Smallcap,I.T
14-06-2024,RELIGARE,Midcap,Financials
18-03-2019,BBOX,Midcap,I.T
10-04-2024,RAMCOSYS,Smallcap,I.T
28-12-2021,PIDILITIND,Largecap,Chemicals
08-05-2025,FOSECOIND,Smallcap,Chemicals
13-06-2024,ONEPOINT,Smallcap,I.T
17-09-2021,ITDC,Midcap,Services
06-07-2021,ICRA,Midcap/Midcap/Midcap/Smallcap/Smallcap,Financials
29-11-2022,ICRA,Midcap/Midcap/Midcap/Smallcap/Smallcap,Financials
01-06-2020,RALLIS,Smallcap,Chemicals
16-04-2024,HINDOILEXP,Smallcap,Energy
07-11-2024,JLHL,Midcap,Healthcare
12-05-2025,BHEL,Largecap,Industrials
05-07-2021,360ONE,Largecap,Financials
02-12-2021,MAYURUNIQ,Smallcap,Consumer Discretionary
05-06-2024,KCP,Smallcap,Building Materials
18-02-2019,TATACOMM,Largecap,Telecom-Service
12-05-2025,NELCAST,Smallcap,Industrials
30-03-2022,HOMEFIRST,Midcap,Financials
05-06-2024,THANGAMAYL,Largecap/Largecap/Midcap,Consumer Discretionary
29-12-2022,TALBROAUTO,Smallcap,Auto
27-09-2023,BALRAMCHIN,Midcap,FMCG
11-05-2020,POLYMED,Midcap,Healthcare
07-12-2022,NITCO,Smallcap,Building Materials
14-07-2025,AVTNPL,Smallcap,FMCG
09-08-2023,HONDAPOWER,Smallcap,Industrials
30-03-2021,DABUR,Largecap,FMCG
01-09-2023,RENUKA,Smallcap,FMCG
20-07-2023,DEN,Smallcap,Media
24-06-2024,NSIL,Smallcap,Financials
18-07-2022,SMLMAH,Midcap,Auto
02-01-2020,CDSL,Largecap,Financials
23-04-2024,GOKULAGRO,Midcap,FMCG
23-06-2023,SIGACHI,Smallcap,Healthcare
14-09-2021,INDUSINDBK,Largecap,Bank
26-12-2023,GREAVESCOT,Midcap,Industrials
04-06-2024,UTIAMC,Midcap,Financials
13-05-2025,PUNJABCHEM,Smallcap,Chemicals
10-09-2025,APCOTEXIND,Smallcap,Chemicals
23-08-2021,PFOCUS,Largecap/Largecap/Largecap/Largecap/Midcap,Realty
05-05-2025,WINDMACHIN,Smallcap,Industrials
12-07-2022,ITI,Largecap,Aerospace & Defence
07-02-2022,TCPLPACK,Smallcap,Industrials
24-01-2020,JAYBARMARU,Smallcap,Auto
01-10-2020,QUESS,Smallcap,Miscellaneous
05-08-2020,ORISSAMINE,Smallcap,Metals & Mining
10-08-2023,EVEREADY,Smallcap,Industrials
08-06-2021,PFIZER,Largecap,Healthcare
07-10-2021,GRSE,Largecap,Aerospace & Defence
07-05-2021,TCIEXP,Smallcap,Transportation
03-02-2021,HAL,Largecap,Aerospace & Defence
20-11-2023,GODREJAGRO,Midcap,FMCG
19-02-2019,TFCILTD,Smallcap,Financials
01-08-2023,GREAVESCOT,Midcap,Industrials
18-08-2022,JPOLYINVST,Smallcap,Financials
15-06-2020,SPIC,Smallcap,Chemicals
07-06-2024,GABRIEL,Largecap,Auto
06-06-2023,SIGACHI,Smallcap,Healthcare
14-06-2023,AMRUTANJAN,Smallcap,Healthcare
01-04-2024,BHAGYANGR,Smallcap,Power & Utilities
05-08-2020,JAMNAAUTO,Midcap,Auto
03-07-2020,AMBUJACEM,Largecap,Building Materials
15-11-2023,MUKANDLTD,Smallcap,Metals & Mining
20-08-2025,LEMONTREE,Midcap,Services
19-02-2024,INDIANHUME,Smallcap,Realty
12-11-2020,BANCOINDIA,Midcap,Auto
03-07-2023,GNA,Smallcap,Auto
04-08-2020,DBL,Midcap,Realty
18-06-2024,RTNINDIA,Smallcap,Financials
18-10-2023,HEALTHX,Smallcap,Financials
26-11-2018,AXISBANK,Largecap,Bank
04-05-2021,GRPLTD,Smallcap,FMCG
10-06-2021,ALOKINDS,Midcap,Textiles
19-12-2023,HINDUNILVR,Largecap,FMCG
23-11-2023,GARFIBRES,Midcap,Textiles
06-08-2020,CROMPTON,Midcap,Consumer Discretionary
02-04-2024,INDOSTAR,Smallcap,Financials
04-05-2023,SUZLON,Largecap,Industrials
22-11-2023,JUBLFOOD,Largecap,Consumer Discretionary
12-05-2025,BALAJITELE,Smallcap,Media
11-04-2023,MEDPLUS,Midcap,Consumer Discretionary
23-08-2019,MOLDTKPAC,Smallcap,Industrials
21-06-2024,STEELXIND,Smallcap,Metals & Mining
24-04-2024,GMDCLTD,Midcap,Metals & Mining
24-06-2024,SHANTIGEAR,Smallcap,Industrials
28-03-2023,ASHIANA,Smallcap,Realty
30-06-2023,VISHNU,Smallcap,Chemicals
04-04-2019,ORIENTCEM,Smallcap,Building Materials
06-12-2019,EIDPARRY,Midcap,FMCG
18-02-2019,TRIVENI,Midcap,FMCG
28-07-2020,ADVENZYMES,Smallcap,Healthcare
02-05-2023,KEC,Midcap,Realty
20-09-2019,JSWDULUX,Midcap,Building Materials
02-06-2023,GATEWAY,Smallcap,Transportation
07-05-2021,GODREJAGRO,Midcap,FMCG
18-11-2020,GUJGASLTD,Largecap,Energy
05-04-2023,HONDAPOWER,Smallcap,Industrials
29-11-2022,DRREDDY,Largecap,Healthcare
02-06-2025,INDOBORAX,Smallcap,Chemicals
22-07-2020,INDIAMART,Midcap,I.T
02-07-2024,TATACONSUM,Largecap,FMCG
28-06-2023,ALKEM,Largecap,Healthcare
31-12-2021,ANANTRAJ,Largecap/Largecap/Largecap/Largecap/Midcap,Realty
25-08-2021,INDIGO,Largecap,Transportation
19-01-2024,USHAMART,Midcap,Metals & Mining
05-08-2020,ELGIEQUIP,Midcap,Industrials
06-06-2023,JINDRILL,Smallcap,Energy
30-04-2020,DHANUKA,Smallcap,Chemicals
14-07-2021,GLAXO,Largecap,Healthcare
23-04-2024,IEX,Midcap,Financials
01-04-2021,FLUOROCHEM,Largecap,Chemicals
25-07-2024,VIMTALABS,Smallcap,Healthcare
22-07-2024,APEX,Smallcap,FMCG
12-12-2018,BANKINDIA,Largecap,Bank
01-04-2024,HINDZINC,Largecap,Metals & Mining
20-10-2020,PNCINFRA,Midcap,Realty
04-08-2022,ZUARI,Smallcap,Chemicals
20-05-2019,ADFFOODS,Smallcap,FMCG
29-05-2025,HEG,Midcap,Industrials
26-06-2020,REFEX,Smallcap,Services
26-05-2023,PSPPROJECT,Smallcap,Realty
17-06-2020,JAGSNPHARM,Smallcap,Healthcare
01-12-2023,RUSTOMJEE,Midcap,Realty
13-11-2020,MANAKCOAT,Smallcap,Metals & Mining
15-11-2023,MANAPPURAM,Largecap,Financials
20-07-2020,ATUL,Midcap,Chemicals
05-08-2025,MIRCELECTR,Smallcap,Consumer Discretionary
03-11-2020,RBLBANK,Largecap,Bank
20-03-2024,EICHERMOT,Largecap,Auto
14-09-2023,BALKRISIND,Largecap,Auto
06-07-2023,RPOWER,Midcap,Power & Utilities
20-05-2019,MOTILALOFS,Largecap,Financials
25-08-2020,BCG,Smallcap,I.T
11-11-2020,FORTIS,Largecap,Healthcare
25-04-2023,LLOYDSENGG,Midcap,Industrials
20-04-2021,LINCOLN,Smallcap,Healthcare
17-05-2021,WHEELS,Smallcap,Auto
01-12-2023,CLEAN,Midcap,Chemicals
30-01-2025,SWARAJENG,Smallcap,Industrials
29-05-2023,RAMRAT,Smallcap,Metals & Mining
09-11-2020,THERMAX,Largecap,Industrials
01-04-2024,INDRAMEDCO,Smallcap,Healthcare
08-09-2022,SUNDRMFAST,Largecap/Largecap/Largecap/Largecap/Midcap,Auto
02-12-2019,PRESTIGE,Largecap,Realty
23-12-2022,USHAMART,Midcap,Metals & Mining
06-02-2019,PRIVISCL,Midcap,Chemicals
28-09-2020,GODREJCP,Largecap,FMCG
01-06-2023,ALLDIGI,Smallcap,I.T
01-04-2024,SHREDIGCEM,Smallcap,Building Materials
24-11-2020,AEGISLOG,Largecap,Services
22-05-2023,NACLIND,Midcap/Midcap/Smallcap/Midcap/Smallcap/Smallcap,Chemicals
25-04-2023,BANCOINDIA,Midcap,Auto
02-11-2020,ICICIBANK,Largecap,Bank
23-01-2024,LLOYDSENGG,Midcap,Industrials
10-01-2023,GOLDIAM,Midcap/Smallcap/Smallcap/Smallcap/Smallcap,Consumer Discretionary
15-09-2020,JYOTISTRUC,Smallcap,Industrials
07-11-2023,ARVINDFASN,Midcap,Consumer Discretionary
07-10-2022,SATIN,Smallcap,Financials
