Date,Symbol,Marketcapname,Sector
15-05-2025,LODHA,Largecap,Realty
30-08-2021,AXISBANK,Largecap,Bank
28-09-2020,SEAMECLTD,Smallcap,Miscellaneous
04-06-2021,RAJESHEXPO,Smallcap,Consumer Discretionary
07-08-2020,SRF,Largecap,Chemicals
08-06-2026,KAMDHENU,Smallcap,Metals & Mining
10-02-2020,NEOGEN,Midcap,Chemicals
06-06-2024,MARATHON,Smallcap,Realty
01-04-2025,BANARISUG,Smallcap,FMCG
04-01-2024,AYMSYNTEX,Smallcap,Textiles
07-04-2021,SHK,Smallcap,Chemicals
04-09-2019,VSTIND,Smallcap,FMCG
30-12-2022,VSSL,Smallcap,Metals & Mining
24-09-2021,DLINKINDIA,Smallcap,I.T/I.T/Services/I.T/Services/Services
30-03-2021,DABUR,Largecap,FMCG
27-06-2023,SASKEN,Smallcap,I.T
07-11-2022,CARERATING,Midcap/Midcap/Smallcap,Financials
05-11-2020,MAHSCOOTER,Midcap,Financials
28-04-2023,ANUP,Smallcap,Industrials
11-12-2020,KIOCL,Largecap,Metals & Mining
13-10-2025,MEDIASSIST,Smallcap,Miscellaneous
03-05-2023,AHLUCONT,Midcap,Realty
10-05-2021,UNITECH,Smallcap,Realty
12-05-2021,AVANTIFEED,Midcap,FMCG
21-11-2023,ASHOKLEY,Largecap,Auto
17-07-2023,IDEA,Largecap,Telecom-Service
30-07-2025,GPTHEALTH,Smallcap,Healthcare
01-06-2020,BBOX,Midcap,I.T
08-04-2022,COROMANDEL,Largecap,Chemicals
07-07-2025,FLAIR,Smallcap,Miscellaneous
03-09-2025,KEI,Largecap,Industrials
12-05-2025,LTF,Largecap,Financials
21-04-2025,DIVISLAB,Largecap,Healthcare
23-08-2023,GODREJIND,Largecap,Chemicals
23-12-2019,THEMISMED,Smallcap,Healthcare
23-10-2025,SAGILITY,Midcap,I.T
18-11-2020,GPTINFRA,Smallcap,Realty
22-07-2021,BDL,Largecap,Aerospace & Defence
31-01-2024,NAHARSPING,Smallcap,Textiles
18-07-2022,SESHAPAPER,Smallcap,Building Materials
08-06-2021,HCLTECH,Largecap,I.T
18-11-2020,TVSHLTD,Largecap,Financials
10-07-2024,INDIGOPNTS,Midcap/Midcap/Midcap/Smallcap/Midcap/Smallcap,Building Materials
04-01-2021,NAM-INDIA,Largecap,Financials
27-09-2021,PATELENG,Smallcap,Realty
15-07-2025,SIS,Midcap,Miscellaneous
26-07-2024,GAYAPROJ,Smallcap,Realty
03-11-2020,NMDC,Largecap,Metals & Mining
07-06-2023,RANEHOLDIN,Smallcap,Financials
16-05-2022,TVSMOTOR,Largecap,Auto
07-07-2020,NAUKRI,Largecap,I.T
17-08-2020,BUTTERFLY,Smallcap,Consumer Discretionary
15-11-2018,COLPAL,Largecap,FMCG
12-05-2023,ASTERDM,Largecap,Healthcare
02-08-2022,SPAL,Smallcap,Consumer Discretionary
29-07-2026,INDOSTAR,Smallcap,Financials
28-09-2020,GRSE,Largecap,Aerospace & Defence
08-05-2025,FOSECOIND,Smallcap,Chemicals
23-07-2021,INDNIPPON,Smallcap,Auto
08-05-2023,REPCOHOME,Smallcap,Financials
17-05-2021,HUDCO,Largecap,Financials
19-05-2021,LAOPALA,Smallcap,Building Materials
25-10-2022,RAILTEL,Midcap,Transportation
10-11-2020,PHOENIXLTD,Largecap,Realty
30-10-2020,HFCL,Largecap,Telecom
14-12-2020,NAVA,Midcap,Miscellaneous
03-05-2023,MANINDS,Smallcap,Metals & Mining
12-09-2024,AXISBANK,Largecap,Bank
30-05-2023,VENUSREM,Smallcap,Healthcare
08-03-2022,GAEL,Midcap,FMCG
04-12-2023,JUSTDIAL,Midcap/Midcap/Midcap/Midcap/Smallcap,I.T
20-01-2020,JAYBARMARU,Smallcap,Auto
26-11-2020,GREENLAM,Midcap,Building Materials
24-06-2025,SPIC,Smallcap,Chemicals
09-11-2020,GOODLUCK,Midcap/Midcap/Midcap/Midcap/Smallcap,Metals & Mining
21-03-2025,ANUP,Smallcap,Industrials
04-02-2025,AARTIPHARM,Midcap,Healthcare
01-11-2022,HUDCO,Largecap,Financials
30-01-2025,UPL,Largecap,Chemicals
04-08-2023,TECHM,Largecap,I.T
05-11-2020,ABCAPITAL,Largecap,Financials
24-02-2021,COALINDIA,Largecap,Metals & Mining
20-05-2019,MOTILALOFS,Largecap,Financials
10-09-2025,HAL,Largecap,Aerospace & Defence
14-01-2021,JAIBALAJI,Midcap,Metals & Mining
10-11-2023,IFBIND,Midcap,Consumer Discretionary
30-05-2023,ASTRAZEN,Largecap,Healthcare
04-11-2019,JBCHEPHARM,Largecap,Healthcare
25-04-2023,RITES,Midcap,Miscellaneous
07-06-2022,FMGOETZE,Smallcap,Auto
27-12-2018,OLECTRA,Midcap,Auto
26-07-2024,MUNJALAU,Smallcap,Auto
10-06-2024,UFLEX,Smallcap,Industrials
31-03-2022,ARTEMISMED,Smallcap,Healthcare
21-11-2023,ARE&M,Midcap,Auto
22-04-2024,NFL,Smallcap,Chemicals
04-06-2019,VOLTAS,Largecap,Consumer Discretionary
30-12-2020,NACLIND,Midcap/Midcap/Smallcap/Midcap/Smallcap/Smallcap,Chemicals
08-08-2023,ZYDUSWELL,Midcap,FMCG
03-11-2022,CENTRALBK,Largecap,Bank
02-05-2023,KEC,Midcap,Realty
27-05-2021,ORISSAMINE,Smallcap,Metals & Mining
02-11-2022,TECHNOE,Midcap,Realty
15-03-2022,ANGELONE,Largecap,Financials
01-12-2023,ASIANPAINT,Largecap,Building Materials
27-06-2019,JSWDULUX,Midcap,Building Materials
12-11-2025,EUREKAFORB,Midcap,Consumer Discretionary
14-06-2023,AMRUTANJAN,Smallcap,Healthcare
05-03-2019,EIHOTEL,Largecap,Services
01-02-2021,JINDALPOLY,Smallcap,Textiles
13-01-2022,SUMMITSEC,Smallcap,Financials
02-08-2022,TARIL,Midcap,Industrials
16-10-2025,HDFCBANK,Largecap,Bank
15-09-2020,ELECTCAST,Smallcap,Industrials
11-06-2026,CUB,Midcap,Bank
01-11-2023,IOC,Largecap,Energy
21-06-2023,VADILALIND,Smallcap,FMCG
12-02-2024,BHAGCHEM,Smallcap,Chemicals
23-03-2023,TTKHLTCARE,Smallcap,Miscellaneous
01-02-2021,PNBGILTS,Smallcap,Financials
29-08-2019,SOLARA,Smallcap,Healthcare
22-06-2020,STYRENIX,Smallcap,Energy
10-06-2025,ELECTHERM,Smallcap,Metals & Mining
02-02-2021,WELENT,Midcap,Realty
24-05-2021,MACPOWER,Midcap/Smallcap/Smallcap/Smallcap/Smallcap,Industrials
18-03-2019,CENTUM,Midcap,Consumer Discretionary
02-06-2020,MOREPENLAB,Smallcap,Healthcare
03-08-2022,PGIL,Midcap,Consumer Discretionary
05-06-2024,TTKPRESTIG,Midcap,Consumer Discretionary
02-06-2020,HMT,Midcap,Consumer Discretionary
02-11-2022,GANDHITUBE,Smallcap,Metals & Mining
01-09-2025,NATIONALUM,Largecap,Metals & Mining
28-01-2025,SHREECEM,Largecap,Building Materials
31-10-2022,HFCL,Largecap,Telecom
08-04-2025,JUBLFOOD,Largecap,Consumer Discretionary
12-11-2025,LUPIN,Largecap,Healthcare
03-10-2022,BLUESTARCO,Largecap,Consumer Discretionary
01-04-2024,JUBLINGREA,Midcap,Chemicals
01-04-2021,GUJALKALI,Smallcap,Chemicals
27-07-2026,VINCOFE,Smallcap,Consumer Discretionary
01-04-2022,M&MFIN,Largecap,Financials
11-05-2023,VSTTILLERS,Smallcap,Auto
30-11-2022,REPCOHOME,Smallcap,Financials
30-06-2021,EIMCOELECO,Smallcap,Industrials
05-05-2021,PRECAM,Smallcap,Auto
01-04-2024,SCHAEFFLER,Largecap,Industrials
20-09-2019,BLUESTARCO,Largecap,Consumer Discretionary
17-11-2020,ASHIANA,Smallcap,Realty
16-01-2020,NACLIND,Midcap/Midcap/Midcap/Smallcap/Smallcap,Chemicals
16-02-2024,CONFIPET,Smallcap,Miscellaneous
14-05-2025,MCX,Largecap,Financials
02-01-2023,MARINE,Smallcap,Industrials
13-12-2019,GPIL,Midcap,Metals & Mining
07-08-2020,ASIANPAINT,Largecap,Building Materials
29-11-2022,DRREDDY,Largecap,Healthcare
30-01-2025,KARURVYSYA,Largecap,Bank
28-07-2020,SUPREMEIND,Largecap,Plastic products
03-02-2021,POWERGRID,Largecap,Power & Utilities
07-09-2022,JSWDULUX,Midcap,Building Materials
02-06-2022,ELECON,Midcap,Industrials
01-04-2024,UTIAMC,Midcap,Financials
27-12-2021,DSSL,Smallcap,I.T
20-04-2023,HBLENGINE,Largecap/Midcap,Auto
27-08-2019,PHOENIXLTD,Largecap,Realty
13-10-2025,KERNEX,Smallcap,Consumer Discretionary
30-12-2020,CONTROLPR,Smallcap,I.T
24-06-2024,NSIL,Smallcap,Financials
28-05-2021,TIRUPATIFL,Smallcap,Industrials
23-01-2019,HATHWAY,Smallcap,Telecom-Service
26-04-2023,CRISIL,Largecap,Financials
22-09-2021,KRBL,Midcap,FMCG
04-12-2020,NESCO,Midcap,Realty
01-01-2020,INDRAMEDCO,Smallcap,Healthcare
09-01-2020,LUMAXIND,Midcap/Midcap/Smallcap/Smallcap/Smallcap,Auto
07-03-2022,ICEMAKE,Smallcap,Industrials
05-11-2019,VBL,Largecap,FMCG
05-03-2025,GABRIEL,Largecap,Auto
02-12-2019,PRESTIGE,Largecap,Realty
02-06-2021,ZOTA,Midcap/Smallcap/Smallcap/Smallcap/Smallcap,Healthcare
30-04-2020,EPL,Midcap,Industrials
20-11-2025,TBOTEK,Midcap,I.T
24-05-2019,VAIBHAVGBL,Smallcap,Consumer Discretionary
23-11-2020,JINDRILL,Smallcap,Energy
19-11-2025,360ONE,Largecap,Financials
03-02-2022,MAHLIFE,Midcap,Realty
07-09-2020,TEJASNET,Midcap,Telecom
03-10-2025,BORORENEW,Midcap,Building Materials
01-06-2021,TATACOMM,Largecap,Telecom-Service
03-05-2019,PAISALO,Midcap,Financials
02-02-2022,SHANTIGEAR,Smallcap,Industrials
28-06-2022,FMGOETZE,Smallcap,Auto
13-07-2026,BFUTILITIE,Smallcap,Power & Utilities
12-05-2025,KERNEX,Smallcap,Consumer Discretionary
01-08-2022,EVEREADY,Smallcap,Industrials
10-08-2020,DCMSHRIRAM,Midcap,Miscellaneous
27-03-2019,PGHL,Midcap,Healthcare
01-02-2024,VGUARD,Midcap,Industrials
18-11-2020,GUJGASLTD,Largecap,Energy
10-11-2023,MOREPENLAB,Smallcap,Healthcare
12-12-2023,DEEPAKFERT,Largecap/Largecap/Largecap/Midcap/Largecap/Midcap,Chemicals
20-05-2019,ABREL,Midcap,Realty
28-12-2021,ALLDIGI,Smallcap,I.T
24-07-2023,SOTL,Smallcap,Energy
01-08-2022,REFEX,Smallcap,Services
08-02-2021,MGL,Midcap,Energy
11-10-2021,GOCLCORP,Smallcap,Miscellaneous
19-10-2022,MCX,Largecap,Financials
22-06-2023,MMFL,Smallcap,Industrials
06-07-2026,DATAMATICS,Midcap,I.T
22-07-2021,MAHASTEEL,Smallcap,Metals & Mining
24-06-2025,BALAMINES,Midcap,Chemicals
12-05-2025,SUZLON,Largecap,Industrials
19-09-2025,MOTILALOFS,Largecap,Financials
24-06-2019,NTPC,Largecap,Power & Utilities
05-08-2020,ANANTRAJ,Largecap/Largecap/Largecap/Largecap/Midcap,Realty
24-04-2023,LTF,Largecap,Financials
15-01-2019,RELIANCE,Largecap,Energy
20-05-2019,MAHLIFE,Midcap,Realty
20-04-2021,GUFICBIO,Smallcap,Healthcare
01-10-2025,JKPAPER,Midcap,Building Materials
28-12-2021,BGRENERGY,Smallcap,Realty
08-11-2023,ARVSMART,Smallcap,Realty
03-04-2024,GMRP&UI,Midcap,Realty
24-03-2021,JPPOWER,Midcap,Power & Utilities
07-12-2021,SIEMENS,Largecap,Industrials
26-08-2024,HONASA,Midcap,Services
29-03-2022,GREENPLY,Smallcap,Building Materials
01-04-2019,POKARNA,Smallcap,Consumer Discretionary
17-12-2018,GRINDWELL,Largecap,Industrials
23-01-2025,ZENSARTECH,Midcap,I.T
12-05-2025,TATASTEEL,Largecap,Metals & Mining
02-11-2020,GULFOILLUB,Midcap/Midcap/Smallcap/Midcap/Smallcap/Smallcap,Chemicals
30-12-2022,SARDAEN,Midcap,Metals & Mining
02-12-2025,MASFIN,Midcap,Financials
08-10-2025,NESTLEIND,Largecap,FMCG
29-11-2023,INFY,Largecap,I.T
13-01-2020,GARFIBRES,Midcap,Textiles
06-09-2022,AQYLON,Smallcap,Media
30-10-2020,GSFC,Midcap,Chemicals
30-07-2025,BLKASHYAP,Smallcap,Realty
20-05-2019,INTELLECT,Midcap,I.T
13-05-2025,SHILPAMED,Midcap,Healthcare
18-06-2024,RATNAVEER,Smallcap,Metals & Mining
17-04-2023,WENDT,Smallcap,Industrials
03-07-2026,VSTIND,Smallcap,FMCG
01-08-2022,EXCELINDUS,Smallcap,Chemicals
04-08-2025,UEL,Smallcap,Power & Utilities
13-07-2026,BLKASHYAP,Smallcap,Realty
27-03-2019,HCLTECH,Largecap,I.T
29-08-2023,DCMSHRIRAM,Midcap,Miscellaneous
03-07-2023,PNB,Largecap,Bank
16-03-2022,EIHAHOTELS,Smallcap,Services
02-06-2020,JPPOWER,Midcap,Power & Utilities
14-07-2025,TORNTPHARM,Largecap,Healthcare
13-07-2026,DALMIASUG,Smallcap,FMCG
22-11-2023,DMART,Largecap,Consumer Discretionary
19-06-2024,RPGLIFE,Smallcap,Healthcare
08-04-2022,RIIL,Smallcap,Transportation
06-10-2022,CENTUM,Midcap,Consumer Discretionary
10-06-2024,MADRASFERT,Smallcap,Chemicals
24-07-2024,TARSONS,Smallcap,Healthcare
11-04-2025,DIAMONDYD,Smallcap,FMCG
20-05-2021,TITAGARH,Midcap,Industrials
05-03-2019,VSTIND,Smallcap,FMCG
06-11-2023,NETWORK18,Midcap/Smallcap/Smallcap/Smallcap/Smallcap,Media
05-03-2019,J&KBANK,Largecap/Midcap/Midcap/Midcap/Midcap,Bank
26-07-2024,PDSL,Midcap,Textiles
05-09-2019,AXISCADES,Midcap,Aerospace & Defence
20-10-2020,GOLDIAM,Midcap/Smallcap/Smallcap/Smallcap/Smallcap,Consumer Discretionary
15-06-2020,SOLARA,Smallcap,Healthcare
24-04-2023,SKIPPER,Midcap,Industrials
28-05-2021,SALZERELEC,Smallcap,Industrials
02-11-2020,FINPIPE,Midcap,Plastic products
17-01-2023,POLYCAB,Largecap,Industrials
17-05-2024,SUMICHEM,Largecap,Chemicals
01-08-2022,SKMEGGPROD,Smallcap,FMCG
01-08-2023,BFINVEST,Smallcap,Financials
15-06-2020,SPIC,Smallcap,Chemicals
18-08-2025,LEMONTREE,Midcap,Services
02-12-2020,SHREEPUSHK,Smallcap,Chemicals
07-09-2022,TARSONS,Smallcap,Healthcare
18-11-2019,CHALET,Midcap,Services
03-12-2020,SSWL,Smallcap,Auto
14-11-2025,WEL,Smallcap,Consumer Discretionary
03-10-2019,NAUKRI,Largecap,I.T
09-10-2025,MANALIPETC,Smallcap,Energy
17-09-2025,BPCL,Largecap,Energy
18-07-2022,BANKBARODA,Largecap,Bank
18-12-2023,SIRCA,Smallcap,Building Materials
06-06-2023,SKIPPER,Midcap,Industrials
16-02-2021,ONGC,Largecap,Energy
30-09-2021,MIRCELECTR,Smallcap,Consumer Discretionary
18-07-2022,OMAXE,Smallcap,Realty
15-11-2023,HDFCLIFE,Largecap,Financials
26-06-2023,JKTYRE,Midcap,Auto
03-12-2020,RITES,Midcap,Miscellaneous
30-12-2020,INDIAGLYCO,Midcap,FMCG
08-05-2025,MBAPL,Smallcap,Chemicals
11-06-2024,MHRIL,Smallcap,Services
23-01-2019,NAUKRI,Largecap,I.T
28-07-2026,TIL,Smallcap,Industrials
04-03-2025,VADILALIND,Smallcap,FMCG
26-10-2023,SWANCORP,Midcap,Textiles
13-05-2025,INDOSTAR,Smallcap,Financials
09-06-2023,JINDRILL,Smallcap,Energy
16-09-2024,SBFC,Midcap,Financials
14-09-2021,HINDPETRO,Largecap,Energy
05-11-2020,RPSGVENT,Smallcap,I.T
23-09-2024,TATASTEEL,Largecap,Metals & Mining
20-04-2021,MARKSANS,Midcap,Healthcare
07-07-2023,PRAJIND,Midcap,Industrials
05-08-2020,JAMNAAUTO,Midcap,Auto
03-12-2020,MIRCELECTR,Smallcap,Consumer Discretionary
22-01-2019,INDIGO,Largecap,Transportation
07-06-2023,NGLFINE,Smallcap,Healthcare
03-05-2021,SUNDROP,Smallcap,FMCG
09-03-2022,WSTCSTPAPR,Smallcap,Building Materials
22-08-2024,LXCHEM,Midcap/Smallcap/Smallcap/Smallcap/Smallcap,Chemicals
05-08-2020,IMFA,Midcap,Metals & Mining
01-12-2023,MADRASFERT,Smallcap,Chemicals
02-07-2026,SRF,Largecap,Chemicals
07-08-2020,LINDEINDIA,Largecap,Chemicals
25-11-2020,CENTRUM,Smallcap,Financials
14-09-2022,APLAPOLLO,Largecap,Industrials
24-06-2024,HMT,Midcap,Consumer Discretionary
23-11-2020,SUNTECK,Smallcap,Realty
04-08-2022,RCF,Midcap,Chemicals
13-06-2024,ONEPOINT,Smallcap,I.T
05-06-2023,JKIL,Smallcap,Realty
01-09-2023,SCHAEFFLER,Largecap,Industrials
03-08-2020,TIMKEN,Largecap,Industrials
08-07-2024,THEMISMED,Smallcap,Healthcare
12-04-2024,REPCOHOME,Smallcap,Financials
13-07-2022,JBCHEPHARM,Largecap,Healthcare
06-11-2020,AYMSYNTEX,Smallcap,Textiles
03-01-2022,GRASIM,Largecap,Textiles
24-08-2022,GARFIBRES,Midcap,Textiles
22-10-2019,BDL,Largecap,Aerospace & Defence
03-04-2023,BAJAJ-AUTO,Largecap,Auto
14-10-2019,CESC,Largecap,Power & Utilities
02-11-2020,SHRIRAMFIN,Largecap,Financials
24-08-2021,PGHH,Largecap,FMCG
22-01-2025,MPSLTD,Smallcap,I.T
19-05-2021,PRECAM,Smallcap,Auto
05-06-2024,UPL,Largecap,Chemicals
24-07-2024,PDSL,Midcap,Textiles
11-11-2025,APEX,Smallcap,FMCG
28-12-2021,ANANTRAJ,Largecap/Largecap/Largecap/Largecap/Midcap,Realty
07-10-2021,TVSSRICHAK,Smallcap,Auto
20-07-2020,ADFFOODS,Smallcap,FMCG
09-09-2021,TAJGVK,Smallcap,Services
19-06-2020,DIACABS,Midcap,Industrials
16-02-2022,JAGSNPHARM,Smallcap,Healthcare
29-11-2023,UTIAMC,Midcap,Financials
08-02-2021,JMFINANCIL,Midcap,Financials
10-11-2023,NGLFINE,Smallcap,Healthcare
03-04-2023,TAJGVK,Smallcap,Services
27-09-2024,SHANTIGEAR,Smallcap,Industrials
01-04-2024,JUSTDIAL,Midcap/Midcap/Midcap/Midcap/Smallcap,I.T
14-08-2023,ACI,Midcap,Chemicals
15-12-2023,ALLCARGO,Smallcap,Transportation
05-08-2025,MIRCELECTR,Smallcap,Consumer Discretionary
30-12-2022,HINDWAREAP,Smallcap,Consumer Discretionary
25-10-2022,LT,Largecap,Realty
21-09-2021,SCI,Midcap,Transportation
29-10-2025,STAR,Midcap,Healthcare
14-09-2022,EIDPARRY,Midcap,FMCG
03-07-2024,PFS,Smallcap,Financials
04-07-2022,GRPLTD,Smallcap,FMCG
05-10-2020,SHAKTIPUMP,Midcap,Industrials
27-01-2025,RPGLIFE,Smallcap,Healthcare
28-11-2022,PFIZER,Largecap,Healthcare
27-04-2020,DEEPAKNTR,Largecap,Chemicals
13-06-2024,AETHER,Midcap,Chemicals
03-06-2021,5PAISA,Smallcap,Financials
15-02-2024,RGL,Smallcap,Consumer Discretionary
29-03-2023,BDL,Largecap,Aerospace & Defence
25-06-2020,TI,Midcap,FMCG
30-05-2025,63MOONS,Smallcap,I.T
18-11-2024,JPOLYINVST,Smallcap,Financials
12-05-2025,PRUDENT,Midcap,Financials
27-05-2019,TCI,Midcap,Transportation
01-11-2022,GICRE,Largecap,Financials
05-11-2020,IGL,Largecap,Energy
23-11-2022,ADFFOODS,Smallcap,FMCG
07-11-2024,JLHL,Midcap,Healthcare
16-08-2022,NELCO,Smallcap,Telecom
06-07-2021,ICRA,Midcap/Midcap/Midcap/Smallcap/Smallcap,Financials
12-11-2020,TVSSRICHAK,Smallcap,Auto
20-09-2022,RENUKA,Smallcap,FMCG
24-06-2025,AAVAS,Midcap,Financials
03-06-2020,TARIL,Midcap,Industrials
20-10-2025,CELLO,Midcap,Consumer Discretionary/Consumer Discretionary/Services/Consumer Discretionary/Services/Services
21-08-2024,HCG,Midcap,Healthcare
09-07-2021,PRESTIGE,Largecap,Realty
13-08-2025,UNOMINDA,Largecap,Auto
15-10-2025,ICICIGI,Largecap,Financials
14-10-2019,BAJAJ-AUTO,Largecap,Auto
06-07-2026,TIL,Smallcap,Industrials
08-08-2023,CENTRALBK,Largecap,Bank
27-08-2019,UNITDSPR,Largecap,FMCG
17-08-2023,ASIANTILES,Smallcap,Building Materials
12-05-2021,AJMERA,Smallcap,Realty
02-01-2024,ABFRL,Midcap,Consumer Discretionary
21-11-2022,SKIPPER,Midcap,Industrials
27-05-2019,NESTLEIND,Largecap,FMCG
22-07-2021,MAHSCOOTER,Midcap,Financials
27-12-2021,RESPONIND,Midcap/Smallcap/Smallcap,Plastic products
24-04-2024,MIRCELECTR,Smallcap,Consumer Discretionary
11-08-2025,HBLENGINE,Largecap/Midcap,Auto
13-11-2025,AETHER,Midcap,Chemicals
05-04-2022,OMAXE,Smallcap,Realty
26-06-2025,PNB,Largecap,Bank
27-04-2023,BANKINDIA,Largecap,Bank
01-12-2020,SUNPHARMA,Largecap,Healthcare
02-05-2019,TRENT,Largecap,Consumer Discretionary
19-03-2019,IGL,Largecap,Energy
25-07-2024,CCL,Midcap,FMCG
12-05-2025,ANGELONE,Largecap,Financials
23-05-2019,AGI,Smallcap,Industrials
17-05-2024,SJS,Midcap,Auto
23-11-2023,LICI,Largecap,Financials
23-02-2024,ICRA,Midcap/Midcap/Midcap/Smallcap/Smallcap,Financials
27-09-2022,ASALCBR,Smallcap,FMCG
17-08-2021,VSTTILLERS,Smallcap,Auto
10-06-2021,ICICIGI,Largecap,Financials
27-09-2021,IMAGICAA,Smallcap,Media
20-07-2023,DEN,Smallcap,Media
28-11-2022,PFOCUS,Largecap/Largecap/Largecap/Largecap/Midcap,Realty
05-07-2023,PNBGILTS,Smallcap,Financials
03-09-2025,LGBBROSLTD,Midcap/Smallcap/Smallcap/Smallcap,Auto
29-04-2024,GABRIEL,Largecap,Auto
02-06-2021,GMBREW,Smallcap,FMCG
21-06-2024,ADFFOODS,Smallcap,FMCG
24-04-2023,PNB,Largecap,Bank
01-04-2024,COROMANDEL,Largecap,Chemicals
08-07-2022,NAVNETEDUL,Smallcap,Miscellaneous
06-06-2023,MOTILALOFS,Largecap,Financials
29-09-2020,CEATLTD,Midcap,Auto
10-05-2023,ISGEC,Midcap,Realty
12-06-2023,IMAGICAA,Smallcap,Media
02-06-2021,VESUVIUS,Midcap,Building Materials
02-06-2020,SPIC,Smallcap,Chemicals
30-10-2024,PRECAM,Smallcap,Auto
03-09-2025,JINDALSTEL,Largecap,Metals & Mining
05-07-2024,YESBANK,Largecap,Bank
02-01-2020,HCLTECH,Largecap,I.T
25-11-2024,CHAMBLFERT,Midcap,Chemicals
02-06-2023,KDDL,Smallcap,Consumer Discretionary
18-09-2024,NESTLEIND,Largecap,FMCG
31-01-2024,VEDL,Largecap,Metals & Mining
29-12-2022,WEL,Smallcap,Consumer Discretionary
21-06-2019,PFIZER,Largecap,Healthcare
11-11-2022,NBCC,Largecap,Miscellaneous
10-10-2024,USHAMART,Midcap,Metals & Mining
11-11-2025,ARTEMISMED,Smallcap,Healthcare
03-10-2024,CARERATING,Midcap/Midcap/Smallcap,Financials
20-09-2022,JMFINANCIL,Midcap,Financials
11-10-2024,CRISIL,Largecap,Financials
17-06-2025,JINDALPHOT,Smallcap,Financials
12-01-2022,MENONBE,Smallcap,Auto
10-04-2024,DEEPAKNTR,Largecap,Chemicals
29-01-2024,SHAILY,Midcap,Plastic products
06-04-2023,JBCHEPHARM,Largecap,Healthcare
02-11-2022,JAGRAN,Smallcap,Media
16-10-2024,ORIENTCEM,Smallcap,Building Materials
27-09-2024,LMW,Midcap,Industrials
22-07-2020,HINDZINC,Largecap,Metals & Mining
23-11-2023,DEEPAKNTR,Largecap,Chemicals
28-09-2023,SCHAEFFLER,Largecap,Industrials
01-04-2022,NTPC,Largecap,Power & Utilities
22-05-2023,NACLIND,Midcap/Midcap/Smallcap/Midcap/Smallcap/Smallcap,Chemicals
11-07-2024,HARIOMPIPE,Smallcap,Metals & Mining
01-04-2024,LAURUSLABS,Largecap,Healthcare
01-11-2021,STEELXIND,Smallcap,Metals & Mining
03-04-2023,ASHAPURMIN,Midcap,Metals & Mining
19-03-2025,SUPRIYA,Midcap,Healthcare
23-12-2021,TCS,Largecap,I.T
24-08-2020,AVTNPL,Smallcap,FMCG
20-08-2024,RAJRILTD,Smallcap,Textiles
21-08-2023,EVEREADY,Smallcap,Industrials
03-11-2020,BANDHANBNK,Largecap,Bank
19-03-2019,CUB,Largecap/Largecap/Midcap/Midcap/Midcap,Bank
02-05-2019,SHAKTIPUMP,Midcap,Industrials
02-12-2025,BSOFT,Midcap,I.T
10-02-2022,ADANIPOWER,Largecap,Power & Utilities
03-08-2020,RATNAMANI,Midcap,Industrials
05-06-2023,LUMAXIND,Midcap/Smallcap/Midcap/Smallcap/Smallcap/Smallcap,Auto
07-03-2019,EIHOTEL,Largecap,Services
24-04-2024,GIPCL,Smallcap,Power & Utilities
24-12-2020,TTKPRESTIG,Midcap,Consumer Discretionary
01-02-2021,PSPPROJECT,Smallcap,Realty
25-08-2020,SHANTIGEAR,Smallcap,Industrials
13-05-2025,TSFINV,Midcap,Financials
18-05-2021,JAICORPLTD,Smallcap,Plastic products
29-04-2021,GOKEX,Midcap,Consumer Discretionary
22-04-2021,TTKHLTCARE,Smallcap,Miscellaneous
02-11-2022,PRECWIRE,Midcap,Metals & Mining
20-09-2019,TASTYBITE,Smallcap,FMCG
20-09-2019,THERMAX,Largecap,Industrials
02-01-2023,ANUP,Smallcap,Industrials
06-04-2026,AMBIKCO,Smallcap,Textiles
24-02-2021,SOUTHBANK,Midcap,Bank
28-12-2020,JWL,Midcap,Industrials
03-04-2023,ICEMAKE,Smallcap,Industrials
12-10-2018,TIIL,Midcap,Metals & Mining
20-10-2020,PNCINFRA,Midcap,Realty
03-10-2025,RPEL,Midcap,Building Materials
16-04-2024,HINDOILEXP,Smallcap,Energy
23-07-2024,GOKEX,Midcap,Consumer Discretionary
10-10-2023,RIIL,Smallcap,Transportation
03-05-2021,SPAL,Smallcap,Consumer Discretionary
07-10-2022,SATIN,Smallcap,Financials
07-02-2022,ADANIPOWER,Largecap,Power & Utilities
16-07-2021,63MOONS,Smallcap,I.T
04-08-2022,ZUARI,Smallcap,Chemicals
11-11-2020,FORTIS,Largecap,Healthcare
17-10-2019,CDSL,Largecap,Financials
07-06-2021,DEEPINDS,Smallcap,Energy
19-10-2020,PIDILITIND,Largecap,Chemicals
01-02-2022,CGCL,Largecap,Financials
03-08-2022,PREMEXPLN,Smallcap,Aerospace & Defence
27-12-2021,IMPAL,Smallcap,Auto
29-12-2020,KIRLOSENG,Largecap,Industrials
05-09-2024,TVSSCS,Midcap,Transportation
29-12-2020,ZOTA,Midcap/Smallcap/Smallcap/Smallcap/Smallcap,Healthcare
30-03-2021,JSWDULUX,Midcap,Building Materials
20-10-2025,VHL,Smallcap,Financials
25-03-2022,EXPLEOSOL,Smallcap,I.T
04-09-2019,BEL,Largecap,Aerospace & Defence
13-04-2023,POWERGRID,Largecap,Power & Utilities
09-12-2020,PFOCUS,Largecap/Largecap/Largecap/Largecap/Midcap,Realty
